IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,268592,,,,,,268591.5701,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,269900,,,,,,269899.7682,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,270234,,,,,,270233.5626,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,271343,,,,,,271342.9664,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,274637,,,,,,274636.9741,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,276229,,,,,,276229.3689,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,280073,,,,,,280072.7137,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,287788,,,,,,287787.7944,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,288563,,,,,,288563.1988,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,304387,,,,,,304386.7511,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,305154,,,,,,305153.6778,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,314609,,,,,,314609.4402,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,315217,,,,,,315216.7439,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,317915,,,,,,317914.8918,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,321792,,,,,,321792.164,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,322235,,,,,,322234.7225,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,323390,,,,,,323389.7714,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,327757,,,,,,327756.5977,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,331753,,,,,,331753.3266,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,335969,,,,,,335969.1852,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,340176,,,,,,340176.1785,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,349828,,,,,,349827.7091,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,353702,,,,,,353702.4547,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,354542,,,,,,354542.2436,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,356530,,,,,,356530.3041,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,357741,,,,,,357740.7485,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,368247,,,,,,368247.4932,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,369359,,,,,,369359.4818,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,371078,,,,,,371078.1393,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,371470,,,,,,371469.9965,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,372027,,,,,,372026.8106,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,374890,,,,,,374890.1126,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,376150,,,,,,376149.9324,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,376951,,,,,,376950.6772,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,380318,,,,,,380318.3114,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,381961,,,,,,381960.9061,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,384545,,,,,,384545.3966,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,385135,,,,,,385134.8146,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,387087,,,,,,387087.0094,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,388073,,,,,,388073.2725,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,388460,,,,,,388460.4047,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,394018,,,,,,394018.2724,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,394492,,,,,,394492.0827,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,395479,,,,,,395478.9753,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,395510,,,,,,395510.396,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,396194,,,,,,396194.0307,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,396636,,,,,,396636.3894,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,397284,,,,,,397283.9444,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,397858,,,,,,397857.9156,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,400205,,,,,,400204.7224,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,400798,,,,,,400798.209,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,403504,,,,,,403503.6783,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,404021,,,,,,404020.7628,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,404390,,,,,,404389.6738,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,406114,,,,,,406114.2687,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,407182,,,,,,407182.135,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,408037,,,,,,408037.2376,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,413840,,,,,,413840.469,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,415641,,,,,,415641.4196,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,419138,,,,,,419137.9671,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,419610,,,,,,419609.9749,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,420233,,,,,,420232.8811,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,423037,,,,,,423036.5374,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,426008,,,,,,426008.2784,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,427769,,,,,,427768.7764,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,428179,,,,,,428178.8311,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,430087,,,,,,430087.2423,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,430104,,,,,,430104.1118,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,434054,,,,,,434053.5463,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,434991,,,,,,434990.6516,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,436430,,,,,,436429.7334,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,436845,,,,,,436845.2457,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,437413,,,,,,437413.1299,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,437768,,,,,,437768.1023,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,437880,,,,,,437880.0836,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,441643,,,,,,441643.1451,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,442290,,,,,,442290.1827,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,442424,,,,,,442424.254,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,444938,,,,,,444937.9513,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,445078,,,,,,445078.1953,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,445598,,,,,,445597.8934,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,446673,,,,,,446673.4271,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,446760,,,,,,446760.4511,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,447541,,,,,,447541.2006,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,449584,,,,,,449583.6518,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,450580,,,,,,450579.5633,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,450697,,,,,,450697.1847,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,454057,,,,,,454056.5188,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,454338,,,,,,454337.5787,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,454620,,,,,,454620.302,,,EN,2020-12-06T05:00:00.000Z
